,product_id,product_name,category,reorder_level,unit_price,inventory_id,last_updated,warehouse_id,stock_status,days_since_update,stock_value,total_current_stock,avg_order_size,movement_category,orders_per_month,last_order_date,days_since_last_order,supplier_id,supplier_name,location_name,quantity_available,stock_level_numeric,movement_score,current_month,current_quarter,needs_reorder
5715,P00572,Collection571,Tools,133,139.34,INVP00572W005,2025-06-14,W005,REORDER_NEEDED,40,9893.139739990234,40932.0,42.7407,FAST_MOVING,90.0,2025-07-21,3,,,"South Nicholasport",71.0,2,4,7,3,1
5716,P00572,Collection571,Tools,133,139.34,INVP00572W006,2025-01-06,W006,ADEQUATE,199,61588.278381347656,40932.0,42.7407,FAST_MOVING,90.0,2025-07-21,3,,,"New Robin",442.0,4,4,7,3,0
5717,P00572,Collection571,Tools,133,139.34,INVP00572W007,2025-05-23,W007,REORDER_NEEDED,62,5016.2398681640625,40932.0,42.7407,FAST_MOVING,90.0,2025-07-21,3,,,"Kurtbury",36.0,2,4,7,3,1
5718,P00572,Collection571,Tools,133,139.34,INVP00572W008,2025-02-13,W008,REORDER_NEEDED,161,16999.479553222656,40932.0,42.7407,FAST_MOVING,90.0,2025-07-21,3,,,"North Davidton",122.0,2,4,7,3,1
5719,P00572,Collection571,Tools,133,139.34,INVP00572W009,2025-05-18,W009,LOW_STOCK,67,19646.939483642578,40932.0,42.7407,FAST_MOVING,90.0,2025-07-21,3,,,"Marystad",141.0,3,4,7,3,0
5720,P00573,Firm572,Electronics,99,212.98,INVP00573W000,2025-02-01,W000,ADEQUATE,173,93285.23812866211,44669.0,43.6316,FAST_MOVING,63.33,2025-07-09,15,,,"Robertmouth",438.0,4,4,7,3,0
5721,P00573,Firm572,Electronics,99,212.98,INVP00573W001,2025-04-12,W001,ADEQUATE,103,54948.83889770508,44669.0,43.6316,FAST_MOVING,63.33,2025-07-09,15,,,"Port Ryanshire",258.0,4,4,7,3,0
5722,P00573,Firm572,Electronics,99,212.98,INVP00573W002,2025-07-18,W002,ADEQUATE,6,53244.998931884766,44669.0,43.6316,FAST_MOVING,63.33,2025-07-09,15,,,"Stephaniehaven",250.0,4,4,7,3,0
5723,P00573,Firm572,Electronics,99,212.98,INVP00573W003,2025-06-01,W003,ADEQUATE,53,54522.87890625,44669.0,43.6316,FAST_MOVING,63.33,2025-07-09,15,,,"Port Gregory",256.0,4,4,7,3,0
5724,P00573,Firm572,Electronics,99,212.98,INVP00573W004,2025-04-06,W004,ADEQUATE,109,40466.19918823242,44669.0,43.6316,FAST_MOVING,63.33,2025-07-09,15,,,"Hillstad",190.0,4,4,7,3,0
5725,P00573,Firm572,Electronics,99,212.98,INVP00573W005,2025-04-25,W005,REORDER_NEEDED,90,20659.05958557129,44669.0,43.6316,FAST_MOVING,63.33,2025-07-09,15,,,"South Nicholasport",97.0,2,4,7,3,1
5726,P00573,Firm572,Electronics,99,212.98,INVP00573W006,2025-04-21,W006,ADEQUATE,94,106064.03787231445,44669.0,43.6316,FAST_MOVING,63.33,2025-07-09,15,,,"New Robin",498.0,4,4,7,3,0
5727,P00573,Firm572,Electronics,99,212.98,INVP00573W007,2025-03-12,W007,REORDER_NEEDED,134,20659.05958557129,44669.0,43.6316,FAST_MOVING,63.33,2025-07-09,15,,,"Kurtbury",97.0,2,4,7,3,1
5728,P00573,Firm572,Electronics,99,212.98,INVP00573W008,2025-02-13,W008,REORDER_NEEDED,161,8732.179824829102,44669.0,43.6316,FAST_MOVING,63.33,2025-07-09,15,,,"North Davidton",41.0,2,4,7,3,1
5729,P00573,Firm572,Electronics,99,212.98,INVP00573W009,2025-02-27,W009,ADEQUATE,147,48133.47903442383,44669.0,43.6316,FAST_MOVING,63.33,2025-07-09,15,,,"Marystad",226.0,4,4,7,3,0
5730,P00574,Rather573,Tools,121,123.59,INVP00574W000,2025-01-06,W000,ADEQUATE,199,61300.63818359375,82080.0,61.2222,FAST_MOVING,90.0,2025-07-21,3,,,"Robertmouth",496.0,4,4,7,3,0
5731,P00574,Rather573,Tools,121,123.59,INVP00574W001,2025-04-16,W001,ADEQUATE,99,30526.729095458984,82080.0,61.2222,FAST_MOVING,90.0,2025-07-21,3,,,"Port Ryanshire",247.0,4,4,7,3,0
5732,P00574,Rather573,Tools,121,123.59,INVP00574W002,2025-02-26,W002,REORDER_NEEDED,148,10752.329681396484,82080.0,61.2222,FAST_MOVING,90.0,2025-07-21,3,,,"Stephaniehaven",87.0,2,4,7,3,1
5733,P00574,Rather573,Tools,121,123.59,INVP00574W003,2025-02-05,W003,REORDER_NEEDED,169,2595.389923095703,82080.0,61.2222,FAST_MOVING,90.0,2025-07-21,3,,,"Port Gregory",21.0,2,4,7,3,1
5734,P00574,Rather573,Tools,121,123.59,INVP00574W004,2025-03-02,W004,ADEQUATE,144,60435.508209228516,82080.0,61.2222,FAST_MOVING,90.0,2025-07-21,3,,,"Hillstad",489.0,4,4,7,3,0
5735,P00574,Rather573,Tools,121,123.59,INVP00574W005,2025-01-02,W005,ADEQUATE,203,45975.47863769531,82080.0,61.2222,FAST_MOVING,90.0,2025-07-21,3,,,"South Nicholasport",372.0,4,4,7,3,0
5736,P00574,Rather573,Tools,121,123.59,INVP00574W006,2025-05-29,W006,ADEQUATE,56,48694.458557128906,82080.0,61.2222,FAST_MOVING,90.0,2025-07-21,3,,,"New Robin",394.0,4,4,7,3,0
5737,P00574,Rather573,Tools,121,123.59,INVP00574W007,2025-03-28,W007,REORDER_NEEDED,118,7662.579772949219,82080.0,61.2222,FAST_MOVING,90.0,2025-07-21,3,,,"Kurtbury",62.0,2,4,7,3,1
5738,P00574,Rather573,Tools,121,123.59,INVP00574W008,2025-07-11,W008,ADEQUATE,13,58952.42825317383,82080.0,61.2222,FAST_MOVING,90.0,2025-07-21,3,,,"North Davidton",477.0,4,4,7,3,0
5739,P00574,Rather573,Tools,121,123.59,INVP00574W009,2025-01-20,W009,ADEQUATE,185,48818.0485534668,82080.0,61.2222,FAST_MOVING,90.0,2025-07-21,3,,,"Marystad",395.0,4,4,7,3,0
5740,P00575,Recently574,Clothing,55,470.07,INVP00575W000,2025-06-23,W000,ADEQUATE,31,187557.93292236328,75264.0,49.4286,FAST_MOVING,93.33,2025-07-17,7,,,"Robertmouth",399.0,4,4,7,3,0
5741,P00575,Recently574,Clothing,55,470.07,INVP00575W001,2025-04-09,W001,ADEQUATE,106,77091.48120117188,75264.0,49.4286,FAST_MOVING,93.33,2025-07-17,7,,,"Port Ryanshire",164.0,4,4,7,3,0
5742,P00575,Recently574,Clothing,55,470.07,INVP00575W002,2025-06-09,W002,ADEQUATE,45,212001.57330322266,75264.0,49.4286,FAST_MOVING,93.33,2025-07-17,7,,,"Stephaniehaven",451.0,4,4,7,3,0
5743,P00575,Recently574,Clothing,55,470.07,INVP00575W003,2025-04-13,W003,REORDER_NEEDED,102,15512.310241699219,75264.0,49.4286,FAST_MOVING,93.33,2025-07-17,7,,,"Port Gregory",33.0,2,4,7,3,1
5744,P00575,Recently574,Clothing,55,470.07,INVP00575W004,2025-06-28,W004,ADEQUATE,26,221402.97344970703,75264.0,49.4286,FAST_MOVING,93.33,2025-07-17,7,,,"Hillstad",471.0,4,4,7,3,0
5745,P00575,Recently574,Clothing,55,470.07,INVP00575W005,2025-07-01,W005,ADEQUATE,23,157943.5224609375,75264.0,49.4286,FAST_MOVING,93.33,2025-07-17,7,,,"South Nicholasport",336.0,4,4,7,3,0
5746,P00575,Recently574,Clothing,55,470.07,INVP00575W006,2025-01-05,W006,ADEQUATE,200,83202.39129638672,75264.0,49.4286,FAST_MOVING,93.33,2025-07-17,7,,,"New Robin",177.0,4,4,7,3,0
5747,P00575,Recently574,Clothing,55,470.07,INVP00575W007,2025-03-27,W007,ADEQUATE,119,54998.190856933594,75264.0,49.4286,FAST_MOVING,93.33,2025-07-17,7,,,"Kurtbury",117.0,4,4,7,3,0
5748,P00575,Recently574,Clothing,55,470.07,INVP00575W008,2025-06-23,W008,ADEQUATE,31,220932.9034423828,75264.0,49.4286,FAST_MOVING,93.33,2025-07-17,7,,,"North Davidton",470.0,4,4,7,3,0
5749,P00575,Recently574,Clothing,55,470.07,INVP00575W009,2025-04-02,W009,LOW_STOCK,113,32904.90051269531,75264.0,49.4286,FAST_MOVING,93.33,2025-07-17,7,,,"Marystad",70.0,3,4,7,3,0
5750,P00576,Training575,Furniture,26,134.25,INVP00576W000,2025-03-22,W000,ADEQUATE,124,44839.5,52404.0,41.5455,FAST_MOVING,73.33,2025-07-20,4,,,"Robertmouth",334.0,4,4,7,3,0
5751,P00576,Training575,Furniture,26,134.25,INVP00576W001,2025-01-08,W001,ADEQUATE,197,30340.5,52404.0,41.5455,FAST_MOVING,73.33,2025-07-20,4,,,"Port Ryanshire",226.0,4,4,7,3,0
5752,P00576,Training575,Furniture,26,134.25,INVP00576W002,2025-05-20,W002,ADEQUATE,65,46584.75,52404.0,41.5455,FAST_MOVING,73.33,2025-07-20,4,,,"Stephaniehaven",347.0,4,4,7,3,0
5753,P00576,Training575,Furniture,26,134.25,INVP00576W003,2025-02-18,W003,ADEQUATE,156,22017.0,52404.0,41.5455,FAST_MOVING,73.33,2025-07-20,4,,,"Port Gregory",164.0,4,4,7,3,0
5754,P00576,Training575,Furniture,26,134.25,INVP00576W004,2025-01-31,W004,ADEQUATE,174,21345.75,52404.0,41.5455,FAST_MOVING,73.33,2025-07-20,4,,,"Hillstad",159.0,4,4,7,3,0
5755,P00576,Training575,Furniture,26,134.25,INVP00576W005,2025-04-26,W005,ADEQUATE,89,25104.75,52404.0,41.5455,FAST_MOVING,73.33,2025-07-20,4,,,"South Nicholasport",187.0,4,4,7,3,0
5756,P00576,Training575,Furniture,26,134.25,INVP00576W006,2025-06-11,W006,ADEQUATE,43,28595.25,52404.0,41.5455,FAST_MOVING,73.33,2025-07-20,4,,,"New Robin",213.0,4,4,7,3,0
5757,P00576,Training575,Furniture,26,134.25,INVP00576W007,2025-04-05,W007,ADEQUATE,110,43899.75,52404.0,41.5455,FAST_MOVING,73.33,2025-07-20,4,,,"Kurtbury",327.0,4,4,7,3,0
5758,P00576,Training575,Furniture,26,134.25,INVP00576W008,2025-01-01,W008,ADEQUATE,204,6712.5,52404.0,41.5455,FAST_MOVING,73.33,2025-07-20,4,,,"North Davidton",50.0,4,4,7,3,0
5759,P00576,Training575,Furniture,26,134.25,INVP00576W009,2025-07-17,W009,ADEQUATE,7,50343.75,52404.0,41.5455,FAST_MOVING,73.33,2025-07-20,4,,,"Marystad",375.0,4,4,7,3,0
5760,P00577,Full576,Tools,172,316.38,INVP00577W000,2025-04-20,W000,ADEQUATE,95,86055.361328125,73920.0,43.5758,FAST_MOVING,110.0,2025-07-21,3,,,"Robertmouth",272.0,4,4,7,3,0
5761,P00577,Full576,Tools,172,316.38,INVP00577W001,2025-02-08,W001,ADEQUATE,166,89851.92138671875,73920.0,43.5758,FAST_MOVING,110.0,2025-07-21,3,,,"Port Ryanshire",284.0,4,4,7,3,0
5762,P00577,Full576,Tools,172,316.38,INVP00577W002,2025-02-09,W002,REORDER_NEEDED,165,23728.500366210938,73920.0,43.5758,FAST_MOVING,110.0,2025-07-21,3,,,"Stephaniehaven",75.0,2,4,7,3,1
5763,P00577,Full576,Tools,172,316.38,INVP00577W003,2025-04-02,W003,ADEQUATE,113,97445.04150390625,73920.0,43.5758,FAST_MOVING,110.0,2025-07-21,3,,,"Port Gregory",308.0,4,4,7,3,0
5764,P00577,Full576,Tools,172,316.38,INVP00577W004,2025-05-01,W004,ADEQUATE,84,108518.34167480469,73920.0,43.5758,FAST_MOVING,110.0,2025-07-21,3,,,"Hillstad",343.0,4,4,7,3,0
5765,P00577,Full576,Tools,172,316.38,INVP00577W005,2025-07-15,W005,ADEQUATE,9,104405.40161132812,73920.0,43.5758,FAST_MOVING,110.0,2025-07-21,3,,,"South Nicholasport",330.0,4,4,7,3,0
5766,P00577,Full576,Tools,172,316.38,INVP00577W006,2025-05-21,W006,REORDER_NEEDED,64,52835.46081542969,73920.0,43.5758,FAST_MOVING,110.0,2025-07-21,3,,,"New Robin",167.0,2,4,7,3,1
5767,P00577,Full576,Tools,172,316.38,INVP00577W007,2025-06-09,W007,ADEQUATE,45,101874.36157226562,73920.0,43.5758,FAST_MOVING,110.0,2025-07-21,3,,,"Kurtbury",322.0,4,4,7,3,0
5768,P00577,Full576,Tools,172,316.38,INVP00577W008,2025-01-11,W008,REORDER_NEEDED,194,27208.680419921875,73920.0,43.5758,FAST_MOVING,110.0,2025-07-21,3,,,"North Davidton",86.0,2,4,7,3,1
5769,P00577,Full576,Tools,172,316.38,INVP00577W009,2025-07-12,W009,REORDER_NEEDED,12,16768.140258789062,73920.0,43.5758,FAST_MOVING,110.0,2025-07-21,3,,,"Marystad",53.0,2,4,7,3,1
5770,P00578,Rather577,Electronics,190,366.88,INVP00578W000,2025-05-30,W000,ADEQUATE,55,155190.2420654297,85670.0,57.3462,FAST_MOVING,86.67,2025-07-20,4,,,"Robertmouth",423.0,4,4,7,3,0
5771,P00578,Rather577,Electronics,190,366.88,INVP00578W001,2025-06-26,W001,ADEQUATE,28,140148.16186523438,85670.0,57.3462,FAST_MOVING,86.67,2025-07-20,4,,,"Port Ryanshire",382.0,4,4,7,3,0
5772,P00578,Rather577,Electronics,190,366.88,INVP00578W002,2025-06-05,W002,LOW_STOCK,49,73742.88098144531,85670.0,57.3462,FAST_MOVING,86.67,2025-07-20,4,,,"Stephaniehaven",201.0,3,4,7,3,0
5773,P00578,Rather577,Electronics,190,366.88,INVP00578W003,2025-04-06,W003,ADEQUATE,109,155190.2420654297,85670.0,57.3462,FAST_MOVING,86.67,2025-07-20,4,,,"Port Gregory",423.0,4,4,7,3,0
5774,P00578,Rather577,Electronics,190,366.88,INVP00578W004,2025-03-22,W004,LOW_STOCK,124,86950.56115722656,85670.0,57.3462,FAST_MOVING,86.67,2025-07-20,4,,,"Hillstad",237.0,3,4,7,3,0
5775,P00578,Rather577,Electronics,190,366.88,INVP00578W005,2025-03-31,W005,ADEQUATE,115,138680.64184570312,85670.0,57.3462,FAST_MOVING,86.67,2025-07-20,4,,,"South Nicholasport",378.0,4,4,7,3,0
5776,P00578,Rather577,Electronics,190,366.88,INVP00578W006,2025-06-08,W006,LOW_STOCK,46,101625.76135253906,85670.0,57.3462,FAST_MOVING,86.67,2025-07-20,4,,,"New Robin",277.0,3,4,7,3,0
5777,P00578,Rather577,Electronics,190,366.88,INVP00578W007,2025-03-20,W007,ADEQUATE,126,164362.2421875,85670.0,57.3462,FAST_MOVING,86.67,2025-07-20,4,,,"Kurtbury",448.0,4,4,7,3,0
5778,P00578,Rather577,Electronics,190,366.88,INVP00578W008,2025-01-01,W008,REORDER_NEEDED,204,28616.640380859375,85670.0,57.3462,FAST_MOVING,86.67,2025-07-20,4,,,"North Davidton",78.0,2,4,7,3,1
5779,P00578,Rather577,Electronics,190,366.88,INVP00578W009,2025-04-19,W009,ADEQUATE,96,164362.2421875,85670.0,57.3462,FAST_MOVING,86.67,2025-07-20,4,,,"Marystad",448.0,4,4,7,3,0
5780,P00579,Moment578,Electronics,55,53.5,INVP00579W000,2025-06-05,W000,ADEQUATE,49,23593.5,77730.0,43.5333,FAST_MOVING,100.0,2025-07-08,16,,,"Robertmouth",441.0,4,4,7,3,0
5781,P00579,Moment578,Electronics,55,53.5,INVP00579W001,2025-01-06,W001,ADEQUATE,199,7543.5,77730.0,43.5333,FAST_MOVING,100.0,2025-07-08,16,,,"Port Ryanshire",141.0,4,4,7,3,0
5782,P00579,Moment578,Electronics,55,53.5,INVP00579W002,2025-05-06,W002,ADEQUATE,79,18136.5,77730.0,43.5333,FAST_MOVING,100.0,2025-07-08,16,,,"Stephaniehaven",339.0,4,4,7,3,0
5783,P00579,Moment578,Electronics,55,53.5,INVP00579W003,2025-06-24,W003,ADEQUATE,30,16424.5,77730.0,43.5333,FAST_MOVING,100.0,2025-07-08,16,,,"Port Gregory",307.0,4,4,7,3,0
5784,P00579,Moment578,Electronics,55,53.5,INVP00579W004,2025-05-03,W004,ADEQUATE,82,9362.5,77730.0,43.5333,FAST_MOVING,100.0,2025-07-08,16,,,"Hillstad",175.0,4,4,7,3,0
5785,P00579,Moment578,Electronics,55,53.5,INVP00579W005,2025-02-10,W005,ADEQUATE,164,19741.5,77730.0,43.5333,FAST_MOVING,100.0,2025-07-08,16,,,"South Nicholasport",369.0,4,4,7,3,0
5786,P00579,Moment578,Electronics,55,53.5,INVP00579W006,2025-01-04,W006,ADEQUATE,201,7329.5,77730.0,43.5333,FAST_MOVING,100.0,2025-07-08,16,,,"New Robin",137.0,4,4,7,3,0
5787,P00579,Moment578,Electronics,55,53.5,INVP00579W007,2025-03-22,W007,ADEQUATE,124,6580.5,77730.0,43.5333,FAST_MOVING,100.0,2025-07-08,16,,,"Kurtbury",123.0,4,4,7,3,0
5788,P00579,Moment578,Electronics,55,53.5,INVP00579W008,2025-05-12,W008,ADEQUATE,73,11556.0,77730.0,43.5333,FAST_MOVING,100.0,2025-07-08,16,,,"North Davidton",216.0,4,4,7,3,0
5789,P00579,Moment578,Electronics,55,53.5,INVP00579W009,2025-01-11,W009,ADEQUATE,194,18350.5,77730.0,43.5333,FAST_MOVING,100.0,2025-07-08,16,,,"Marystad",343.0,4,4,7,3,0
5790,P00580,Dream579,Electronics,106,23.47,INVP00580W000,2025-02-05,W000,ADEQUATE,169,8191.029760360718,86778.0,58.6296,FAST_MOVING,90.0,2025-07-19,5,,,"Robertmouth",349.0,4,4,7,3,0
5791,P00580,Dream579,Electronics,106,23.47,INVP00580W001,2025-07-20,W001,ADEQUATE,4,6571.599807739258,86778.0,58.6296,FAST_MOVING,90.0,2025-07-19,5,,,"Port Ryanshire",280.0,4,4,7,3,0
5792,P00580,Dream579,Electronics,106,23.47,INVP00580W002,2025-07-12,W002,ADEQUATE,12,11124.77967453003,86778.0,58.6296,FAST_MOVING,90.0,2025-07-19,5,,,"Stephaniehaven",474.0,4,4,7,3,0
5793,P00580,Dream579,Electronics,106,23.47,INVP00580W003,2025-01-29,W003,ADEQUATE,176,11382.949666976929,86778.0,58.6296,FAST_MOVING,90.0,2025-07-19,5,,,"Port Gregory",485.0,4,4,7,3,0
5794,P00580,Dream579,Electronics,106,23.47,INVP00580W004,2025-02-14,W004,ADEQUATE,160,11289.06966972351,86778.0,58.6296,FAST_MOVING,90.0,2025-07-19,5,,,"Hillstad",481.0,4,4,7,3,0
5795,P00580,Dream579,Electronics,106,23.47,INVP00580W005,2025-02-26,W005,REORDER_NEEDED,148,398.98998832702637,86778.0,58.6296,FAST_MOVING,90.0,2025-07-19,5,,,"South Nicholasport",17.0,2,4,7,3,1
5796,P00580,Dream579,Electronics,106,23.47,INVP00580W006,2025-03-25,W006,ADEQUATE,121,4435.829870223999,86778.0,58.6296,FAST_MOVING,90.0,2025-07-19,5,,,"New Robin",189.0,4,4,7,3,0
5797,P00580,Dream579,Electronics,106,23.47,INVP00580W007,2025-02-28,W007,ADEQUATE,146,11077.83967590332,86778.0,58.6296,FAST_MOVING,90.0,2025-07-19,5,,,"Kurtbury",472.0,4,4,7,3,0
5798,P00580,Dream579,Electronics,106,23.47,INVP00580W008,2025-01-15,W008,REORDER_NEEDED,190,375.5199890136719,86778.0,58.6296,FAST_MOVING,90.0,2025-07-19,5,,,"North Davidton",16.0,2,4,7,3,1
5799,P00580,Dream579,Electronics,106,23.47,INVP00580W009,2025-03-19,W009,ADEQUATE,127,10584.969690322876,86778.0,58.6296,FAST_MOVING,90.0,2025-07-19,5,,,"Marystad",451.0,4,4,7,3,0
5800,P00581,Character580,Food,143,265.6,INVP00581W000,2025-06-15,W000,REORDER_NEEDED,39,30278.40069580078,64090.0,48.1154,FAST_MOVING,86.67,2025-07-15,9,,,"Robertmouth",114.0,2,4,7,3,1
5801,P00581,Character580,Food,143,265.6,INVP00581W001,2025-05-11,W001,ADEQUATE,74,68790.40158081055,64090.0,48.1154,FAST_MOVING,86.67,2025-07-15,9,,,"Port Ryanshire",259.0,4,4,7,3,0
5802,P00581,Character580,Food,143,265.6,INVP00581W002,2025-02-15,W002,ADEQUATE,159,61353.60140991211,64090.0,48.1154,FAST_MOVING,86.67,2025-07-15,9,,,"Stephaniehaven",231.0,4,4,7,3,0
5803,P00581,Character580,Food,143,265.6,INVP00581W003,2025-06-16,W003,ADEQUATE,38,104115.20239257812,64090.0,48.1154,FAST_MOVING,86.67,2025-07-15,9,,,"Port Gregory",392.0,4,4,7,3,0
5804,P00581,Character580,Food,143,265.6,INVP00581W004,2025-04-23,W004,REORDER_NEEDED,92,3452.800079345703,64090.0,48.1154,FAST_MOVING,86.67,2025-07-15,9,,,"Hillstad",13.0,2,4,7,3,1
5805,P00581,Character580,Food,143,265.6,INVP00581W005,2025-04-13,W005,REORDER_NEEDED,102,3984.0000915527344,64090.0,48.1154,FAST_MOVING,86.67,2025-07-15,9,,,"South Nicholasport",15.0,2,4,7,3,1
5806,P00581,Character580,Food,143,265.6,INVP00581W006,2025-07-08,W006,ADEQUATE,16,119520.00274658203,64090.0,48.1154,FAST_MOVING,86.67,2025-07-15,9,,,"New Robin",450.0,4,4,7,3,0
5807,P00581,Character580,Food,143,265.6,INVP00581W007,2025-06-23,W007,ADEQUATE,31,111817.60256958008,64090.0,48.1154,FAST_MOVING,86.67,2025-07-15,9,,,"Kurtbury",421.0,4,4,7,3,0
5808,P00581,Character580,Food,143,265.6,INVP00581W008,2025-01-05,W008,ADEQUATE,200,126956.80291748047,64090.0,48.1154,FAST_MOVING,86.67,2025-07-15,9,,,"North Davidton",478.0,4,4,7,3,0
5809,P00581,Character580,Food,143,265.6,INVP00581W009,2025-02-08,W009,REORDER_NEEDED,166,24435.200561523438,64090.0,48.1154,FAST_MOVING,86.67,2025-07-15,9,,,"Marystad",92.0,2,4,7,3,1
5810,P00582,Its581,Electronics,121,161.01,INVP00582W000,2025-03-11,W000,ADEQUATE,135,67302.17770385742,22555.0,46.3077,FAST_MOVING,43.33,2025-07-12,12,,,"Robertmouth",418.0,4,4,7,3,0
5811,P00582,Its581,Electronics,121,161.01,INVP00582W001,2025-04-10,W001,REORDER_NEEDED,105,12075.749588012695,22555.0,46.3077,FAST_MOVING,43.33,2025-07-12,12,,,"Port Ryanshire",75.0,2,4,7,3,1
5812,P00582,Its581,Electronics,121,161.01,INVP00582W002,2025-07-09,W002,REORDER_NEEDED,15,10948.679626464844,22555.0,46.3077,FAST_MOVING,43.33,2025-07-12,12,,,"Stephaniehaven",68.0,2,4,7,3,1
5813,P00582,Its581,Electronics,121,161.01,INVP00582W003,2025-03-13,W003,REORDER_NEEDED,133,966.0599670410156,22555.0,46.3077,FAST_MOVING,43.33,2025-07-12,12,,,"Port Gregory",6.0,2,4,7,3,1
5814,P00582,Its581,Electronics,121,161.01,INVP00582W004,2025-06-20,W004,ADEQUATE,34,50718.14826965332,22555.0,46.3077,FAST_MOVING,43.33,2025-07-12,12,,,"Hillstad",315.0,4,4,7,3,0
5815,P00582,Its581,Electronics,121,161.01,INVP00582W005,2025-06-21,W005,REORDER_NEEDED,33,3703.2298736572266,22555.0,46.3077,FAST_MOVING,43.33,2025-07-12,12,,,"South Nicholasport",23.0,2,4,7,3,1
5816,P00582,Its581,Electronics,121,161.01,INVP00582W006,2025-06-11,W006,LOW_STOCK,43,20931.299285888672,22555.0,46.3077,FAST_MOVING,43.33,2025-07-12,12,,,"New Robin",130.0,3,4,7,3,0
5817,P00582,Its581,Electronics,121,161.01,INVP00582W007,2025-03-08,W007,REORDER_NEEDED,138,14007.869522094727,22555.0,46.3077,FAST_MOVING,43.33,2025-07-12,12,,,"Kurtbury",87.0,2,4,7,3,1
5818,P00582,Its581,Electronics,121,161.01,INVP00582W008,2025-06-23,W008,ADEQUATE,31,55387.43811035156,22555.0,46.3077,FAST_MOVING,43.33,2025-07-12,12,,,"North Davidton",344.0,4,4,7,3,0
5819,P00582,Its581,Electronics,121,161.01,INVP00582W009,2025-07-13,W009,ADEQUATE,11,43311.68852233887,22555.0,46.3077,FAST_MOVING,43.33,2025-07-12,12,,,"Marystad",269.0,4,4,7,3,0
5820,P00583,Level582,Clothing,51,421.52,INVP00583W000,2025-02-13,W000,ADEQUATE,161,51846.95864868164,64152.0,50.0741,FAST_MOVING,90.0,2025-07-21,3,,,"Robertmouth",123.0,4,4,7,3,0
5821,P00583,Level582,Clothing,51,421.52,INVP00583W001,2025-05-13,W001,ADEQUATE,72,182518.15524291992,64152.0,50.0741,FAST_MOVING,90.0,2025-07-21,3,,,"Port Ryanshire",433.0,4,4,7,3,0
5822,P00583,Level582,Clothing,51,421.52,INVP00583W002,2025-04-02,W002,ADEQUATE,113,80510.31790161133,64152.0,50.0741,FAST_MOVING,90.0,2025-07-21,3,,,"Stephaniehaven",191.0,4,4,7,3,0
5823,P00583,Level582,Clothing,51,421.52,INVP00583W003,2025-02-18,W003,ADEQUATE,156,36250.71905517578,64152.0,50.0741,FAST_MOVING,90.0,2025-07-21,3,,,"Port Gregory",86.0,4,4,7,3,0
5824,P00583,Level582,Clothing,51,421.52,INVP00583W004,2025-04-20,W004,ADEQUATE,95,147110.47616577148,64152.0,50.0741,FAST_MOVING,90.0,2025-07-21,3,,,"Hillstad",349.0,4,4,7,3,0
5825,P00583,Level582,Clothing,51,421.52,INVP00583W005,2025-07-07,W005,ADEQUATE,17,71236.87814331055,64152.0,50.0741,FAST_MOVING,90.0,2025-07-21,3,,,"South Nicholasport",169.0,4,4,7,3,0
5826,P00583,Level582,Clothing,51,421.52,INVP00583W006,2025-01-09,W006,REORDER_NEEDED,196,3372.159912109375,64152.0,50.0741,FAST_MOVING,90.0,2025-07-21,3,,,"New Robin",8.0,2,4,7,3,1
5827,P00583,Level582,Clothing,51,421.52,INVP00583W007,2025-01-12,W007,ADEQUATE,193,121819.27682495117,64152.0,50.0741,FAST_MOVING,90.0,2025-07-21,3,,,"Kurtbury",289.0,4,4,7,3,0
5828,P00583,Level582,Clothing,51,421.52,INVP00583W008,2025-04-04,W008,ADEQUATE,111,148796.55612182617,64152.0,50.0741,FAST_MOVING,90.0,2025-07-21,3,,,"North Davidton",353.0,4,4,7,3,0
5829,P00583,Level582,Clothing,51,421.52,INVP00583W009,2025-06-25,W009,ADEQUATE,29,158069.99588012695,64152.0,50.0741,FAST_MOVING,90.0,2025-07-21,3,,,"Marystad",375.0,4,4,7,3,0
5830,P00584,Four583,Clothing,196,433.07,INVP00584W000,2025-04-12,W000,ADEQUATE,103,186220.10314941406,48867.0,56.2381,FAST_MOVING,70.0,2025-07-07,17,,,"Robertmouth",430.0,4,4,7,3,0
5831,P00584,Four583,Clothing,196,433.07,INVP00584W001,2025-01-28,W001,LOW_STOCK,177,99173.0316772461,48867.0,56.2381,FAST_MOVING,70.0,2025-07-07,17,,,"Port Ryanshire",229.0,3,4,7,3,0
5832,P00584,Four583,Clothing,196,433.07,INVP00584W002,2025-07-21,W002,LOW_STOCK,3,114763.55194091797,48867.0,56.2381,FAST_MOVING,70.0,2025-07-07,17,,,"Stephaniehaven",265.0,3,4,7,3,0
5833,P00584,Four583,Clothing,196,433.07,INVP00584W003,2025-06-09,W003,REORDER_NEEDED,45,66692.78112792969,48867.0,56.2381,FAST_MOVING,70.0,2025-07-07,17,,,"Port Gregory",154.0,2,4,7,3,1
5834,P00584,Four583,Clothing,196,433.07,INVP00584W004,2025-04-10,W004,OUT_OF_STOCK,105,0.0,48867.0,56.2381,FAST_MOVING,70.0,2025-07-07,17,,,"Hillstad",0.0,1,4,7,3,1
5835,P00584,Four583,Clothing,196,433.07,INVP00584W005,2025-02-02,W005,LOW_STOCK,172,95275.40161132812,48867.0,56.2381,FAST_MOVING,70.0,2025-07-07,17,,,"South Nicholasport",220.0,3,4,7,3,0
